Day,FIPS,Admin2,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key
04-11-2020,,,Shandong,China,2020-04-11 00:37:12,36.3427,118.1498,784,7,757,20,"Shandong, China"
04-11-2020,,,Shanghai,China,2020-04-11 08:35:43,31.201999999999998,121.4491,555,7,438,110,"Shanghai, China"
04-11-2020,,,Shanxi,China,2020-04-11 00:16:52,37.5777,112.2922,172,0,135,37,"Shanxi, China"
04-11-2020,,,Sichuan,China,2020-04-11 00:41:14,30.6171,102.7103,560,3,547,10,"Sichuan, China"
04-11-2020,,,Sint Maarten,Netherlands,2020-04-11 22:45:13,18.0425,-63.0548,50,9,5,36,"Sint Maarten, Netherlands"
04-11-2020,,,South Australia,Australia,2020-04-11 22:52:46,-34.9285,138.6007,429,3,179,247,"South Australia, Australia"
04-11-2020,,,St Martin,France,2020-04-11 22:45:13,18.0708,-63.0501,32,2,11,19,"St Martin, France"
04-11-2020,,,Tasmania,Australia,2020-04-11 22:52:46,-42.8821,147.3272,133,4,48,81,"Tasmania, Australia"
04-11-2020,,,Tianjin,China,2020-04-11 12:53:33,39.3054,117.323,183,3,161,19,"Tianjin, China"
04-11-2020,,,Tibet,China,2020-02-23 11:19:02,31.6927,88.0924,1,0,1,0,"Tibet, China"
04-11-2020,,,Turks and Caicos Islands,United Kingdom,2020-04-11 22:45:13,21.69400000000001,-71.7979,8,1,0,7,"Turks and Caicos Islands, United Kingdom"
04-11-2020,,,Victoria,Australia,2020-04-11 22:52:46,-37.8136,144.9631,1265,14,926,325,"Victoria, Australia"
04-11-2020,,,Western Australia,Australia,2020-04-11 22:52:46,-31.9505,115.8605,514,6,216,292,"Western Australia, Australia"
04-11-2020,,,Xinjiang,China,2020-03-08 05:31:02,41.1129,85.2401,76,3,73,0,"Xinjiang, China"
04-11-2020,,,Yukon,Canada,2020-04-11 22:52:28,64.2823,-135.0,8,0,0,0,",Yukon,Canada"
04-11-2020,,,Yunnan,China,2020-04-11 00:13:50,24.974,101.48700000000001,184,2,174,8,"Yunnan, China"
04-11-2020,,,Zhejiang,China,2020-04-11 02:04:28,29.1832,120.0934,1267,1,1236,30,"Zhejiang, China"
04-11-2020,,,,Afghanistan,2020-04-11 22:45:13,33.93911,67.709953,555,18,32,505,Afghanistan
04-11-2020,,,,Albania,2020-04-11 22:45:13,41.1533,20.1683,433,23,197,213,Albania
04-11-2020,,,,Algeria,2020-04-11 22:45:13,28.0339,1.6596,1825,275,460,1090,Algeria
04-11-2020,,,,Andorra,2020-04-11 22:45:13,42.5063,1.5218,601,26,71,504,Andorra
04-11-2020,,,,Angola,2020-04-11 22:45:13,-11.2027,17.8739,19,2,4,13,Angola
04-11-2020,,,,Antigua and Barbuda,2020-04-11 22:45:13,17.0608,-61.7964,21,2,0,19,Antigua and Barbuda
04-11-2020,,,,Argentina,2020-04-11 22:45:13,-38.4161,-63.6167,1975,83,440,1452,Argentina
04-11-2020,,,,Armenia,2020-04-11 22:45:13,40.0691,45.0382,967,13,173,781,Armenia
04-11-2020,,,,Austria,2020-04-11 22:45:13,47.5162,14.5501,13806,337,6604,6865,Austria
04-11-2020,,,,Azerbaijan,2020-04-11 22:45:13,40.1431,47.5769,1058,11,200,847,Azerbaijan
04-11-2020,,,,Bahamas,2020-04-11 22:45:13,25.025885,-78.035889,46,8,5,33,Bahamas
04-11-2020,,,,Bahrain,2020-04-11 22:45:13,26.0275,50.55,1040,6,555,479,Bahrain
04-11-2020,,,,Bangladesh,2020-04-11 22:45:13,23.685,90.3563,482,30,36,416,Bangladesh
04-11-2020,,,,Barbados,2020-04-11 22:45:13,13.1939,-59.5432,68,4,11,53,Barbados
04-11-2020,,,,Belarus,2020-04-11 22:45:13,53.7098,27.9534,2226,23,172,2031,Belarus
04-11-2020,,,,Belgium,2020-04-11 22:45:13,50.8333,4.469936,28018,3346,5986,18686,Belgium
04-11-2020,,,,Belize,2020-04-11 22:45:13,17.1899,-88.4976,13,2,0,11,",,Belize"
04-11-2020,,,,Benin,2020-04-11 22:45:13,9.3077,2.3158,35,1,5,29,Benin
04-11-2020,,,,Bhutan,2020-04-11 22:45:13,27.5142,90.4336,5,0,2,3,Bhutan
04-11-2020,,,,Bolivia,2020-04-11 22:45:13,-16.2902,-63.5887,275,20,2,253,Bolivia
04-11-2020,,,,Bosnia and Herzegovina,2020-04-11 22:45:13,43.9159,17.6791,946,37,139,770,Bosnia and Herzegovina
04-11-2020,,,,Botswana,2020-04-11 22:45:13,-22.3285,24.6849,13,1,0,12,Botswana
04-11-2020,,,,Brazil,2020-04-11 22:45:13,-14.235,-51.9253,20727,1124,173,19430,Brazil
04-11-2020,,,,Brunei,2020-04-11 22:45:13,4.5353,114.7277,136,1,104,31,Brunei
04-11-2020,,,,Bulgaria,2020-04-11 22:45:13,42.7339,25.4858,661,28,62,571,Bulgaria
04-11-2020,,,,Burkina Faso,2020-04-11 22:45:13,12.2383,-1.5616,484,27,155,302,Burkina Faso
04-11-2020,,,,Burma,2020-04-11 22:45:13,21.9162,95.956,38,3,2,33,Burma
04-11-2020,,,,Burundi,2020-04-11 22:45:13,-3.3731,29.9189,5,0,0,5,Burundi
04-11-2020,,,,Cabo Verde,2020-04-11 22:45:13,16.5388,-23.0418,8,1,1,6,Cabo Verde
04-11-2020,,,,Cambodia,2020-04-11 22:45:13,11.55,104.9167,120,0,75,45,Cambodia
04-11-2020,,,,Cameroon,2020-04-11 22:45:13,3.8480000000000003,11.5021,820,12,98,710,Cameroon
04-11-2020,,,,Central African Republic,2020-04-11 22:45:13,6.6111,20.9394,8,0,0,8,Central African Republic
04-11-2020,,,,Chad,2020-04-11 22:45:13,15.4542,18.7322,11,0,2,9,Chad
04-11-2020,,,,Chile,2020-04-11 22:45:13,-35.6751,-71.543,6927,73,1864,4990,Chile
04-11-2020,,,,Colombia,2020-04-11 22:45:13,4.5709,-74.2973,2709,100,214,2395,Colombia
04-11-2020,,,,Congo (Brazzaville),2020-04-11 22:45:13,-4.2634,15.2832,60,5,5,50,Congo (Brazzaville)
04-11-2020,,,,Congo (Kinshasa),2020-04-11 22:45:13,-4.322447,15.307045,223,20,16,187,Congo (Kinshasa)
04-11-2020,,,,Costa Rica,2020-04-11 22:45:13,9.7489,-83.7534,577,3,49,525,Costa Rica
04-11-2020,,,,Cote d'Ivoire,2020-04-11 22:45:13,7.54,-5.5471,533,4,58,471,Cote d'Ivoire
04-11-2020,,,,Croatia,2020-04-11 22:45:13,45.1,15.2,1534,21,323,1190,Croatia
04-11-2020,,,,Cuba,2020-04-11 22:45:13,21.521757,-77.78116700000002,620,16,77,527,Cuba
04-11-2020,,,,Cyprus,2020-04-11 22:45:13,35.1264,33.4299,616,10,61,545,Cyprus
04-11-2020,,,,Czechia,2020-04-11 22:45:13,49.8175,15.472999999999999,5831,129,411,5291,Czechia
04-11-2020,,,,Denmark,2020-04-11 22:45:13,56.2639,9.5018,5996,260,1955,3781,Denmark
04-11-2020,,,,Diamond Princess,2020-04-11 22:45:13,,,712,11,619,82,Diamond Princess
04-11-2020,,,,Djibouti,2020-04-11 22:45:13,11.8251,42.5903,187,2,36,149,Djibouti
04-11-2020,,,,Dominica,2020-04-11 22:45:13,15.415,-61.371,16,0,5,11,Dominica
04-11-2020,,,,Dominican Republic,2020-04-11 22:45:13,18.7357,-70.1627,2759,135,108,2516,Dominican Republic
04-11-2020,,,,Ecuador,2020-04-11 22:45:13,-1.8312,-78.1834,7257,315,411,6531,Ecuador
04-11-2020,,,,Egypt,2020-04-11 22:45:13,26.820553000000004,30.802497999999996,1939,146,426,1367,Egypt
04-11-2020,,,,El Salvador,2020-04-11 22:45:13,13.7942,-88.8965,118,6,19,93,El Salvador
04-11-2020,,,,Equatorial Guinea,2020-04-11 22:45:13,1.6508,10.2679,18,0,3,15,Equatorial Guinea
04-11-2020,,,,Eritrea,2020-04-11 22:45:13,15.1794,39.7823,34,0,0,34,Eritrea
04-11-2020,,,,Estonia,2020-04-11 22:45:13,58.5953,25.0136,1304,24,93,1187,Estonia
04-11-2020,,,,Eswatini,2020-04-11 22:45:13,-26.5225,31.4659,12,0,7,5,Eswatini
04-11-2020,,,,Ethiopia,2020-04-11 22:45:13,9.145,40.4897,69,3,10,56,Ethiopia
04-11-2020,,,,Fiji,2020-04-11 22:45:13,-17.7134,178.065,16,0,0,16,Fiji
04-11-2020,,,,Finland,2020-04-11 22:45:13,61.92411,25.748151,2905,49,300,2556,Finland
04-11-2020,00250,,,France,2020-04-11 22:45:13,46.2276,2.2137,129654,13832,26391,89431,",,France"
04-11-2020,,,,Gabon,2020-04-11 22:45:13,-0.8037,11.6094,46,1,1,44,Gabon
04-11-2020,,,,Gambia,2020-04-11 22:45:13,13.4432,-15.3101,9,1,2,6,Gambia
04-11-2020,,,,Georgia,2020-04-11 22:45:13,42.3154,43.3569,242,3,60,179,Georgia
04-11-2020,,,,Germany,2020-04-11 22:45:13,51.165690999999995,10.451526,124908,2736,57400,64772,Germany
04-11-2020,,,,Ghana,2020-04-11 22:45:13,7.9465,-1.0232,408,8,4,396,Ghana
04-11-2020,,,,Greece,2020-04-11 22:45:13,39.0742,21.8243,2081,93,269,1719,Greece
04-11-2020,,,,Grenada,2020-04-11 22:45:13,12.1165,-61.678999999999995,14,0,0,14,Grenada
04-11-2020,,,,Guatemala,2020-04-11 22:45:13,15.7835,-90.2308,137,3,19,115,Guatemala
04-11-2020,,,,Guinea,2020-04-11 22:45:13,9.9456,-9.6966,250,0,17,233,Guinea
04-11-2020,,,,Guinea-Bissau,2020-04-11 22:45:13,11.8037,-15.1804,38,0,0,38,Guinea-Bissau
04-11-2020,,,,Guyana,2020-04-11 22:45:13,4.860416000000002,-58.93018000000001,45,6,8,31,Guyana
04-11-2020,,,,Haiti,2020-04-11 22:45:13,18.9712,-72.2852,33,2,0,31,Haiti
04-11-2020,,,,Holy See,2020-04-11 22:45:13,41.9029,12.4534,8,0,2,6,Holy See
04-11-2020,,,,Honduras,2020-04-11 22:45:13,15.2,-86.2419,392,24,7,361,Honduras
04-11-2020,,,,Hungary,2020-04-11 22:45:13,47.1625,19.5033,1310,85,115,1110,Hungary
04-11-2020,,,,Iceland,2020-04-11 22:45:13,64.9631,-19.0208,1689,8,841,840,Iceland
04-11-2020,,,,India,2020-04-11 22:45:13,20.593684,78.96288,8446,288,969,7189,India
04-11-2020,,,,Indonesia,2020-04-11 22:45:13,-0.7893,113.9213,3842,327,286,3229,Indonesia
04-11-2020,,,,Iran,2020-04-11 22:45:13,32.427908,53.68804599999999,70029,4357,41947,23725,Iran
04-11-2020,,,,Iraq,2020-04-11 22:45:13,33.223191,43.679291,1318,72,601,645,Iraq
04-11-2020,,,,Ireland,2020-04-11 22:45:13,53.1424,-7.6921,8928,320,25,8583,Ireland
04-11-2020,,,,Israel,2020-04-11 22:45:13,31.046051000000002,34.851612,10743,101,1341,9301,Israel
04-11-2020,,,,Italy,2020-04-11 22:45:13,41.87194,12.56738,152271,19468,32534,100269,Italy
04-11-2020,,,,Jamaica,2020-04-11 22:45:13,18.1096,-77.2975,65,4,13,48,Jamaica
04-11-2020,,,,Japan,2020-04-11 22:45:13,36.204824,138.252924,6005,99,762,5144,Japan
04-11-2020,,,,Jordan,2020-04-11 22:45:13,31.24,36.51,381,7,177,197,Jordan
04-11-2020,,,,Kazakhstan,2020-04-11 22:45:13,48.0196,66.9237,865,10,81,774,Kazakhstan
04-11-2020,,,,Kenya,2020-04-11 22:45:13,-0.0236,37.9062,191,7,24,160,Kenya
04-11-2020,,,,"Korea, South",2020-04-11 22:45:13,35.90775700000001,127.766922,10480,211,7243,3026,"Korea, South"
04-11-2020,,,,Kosovo,2020-04-11 22:45:13,42.602636,20.902977,283,7,58,218,Kosovo
04-11-2020,,,,Kuwait,2020-04-11 22:45:13,29.311659999999996,47.481766,1154,1,133,1020,Kuwait
04-11-2020,,,,Kyrgyzstan,2020-04-11 22:45:13,41.20438,74.766098,339,5,44,290,Kyrgyzstan
04-11-2020,,,,Laos,2020-04-11 22:45:13,19.856270000000002,102.495496,18,0,0,18,Laos
04-11-2020,,,,Latvia,2020-04-11 22:45:13,56.8796,24.6032,630,3,16,611,Latvia
04-11-2020,,,,Lebanon,2020-04-11 22:45:13,33.8547,35.8623,619,20,77,522,Lebanon
04-11-2020,,,,Liberia,2020-04-11 22:45:13,6.4280550000000005,-9.429499,48,5,3,40,Liberia
04-11-2020,,,,Libya,2020-04-11 22:45:13,26.3351,17.228331,24,1,8,15,Libya
04-11-2020,,,,Liechtenstein,2020-04-11 22:45:13,47.14,9.55,79,1,55,23,Liechtenstein
04-11-2020,,,,Lithuania,2020-04-11 22:45:13,55.1694,23.8813,1026,23,54,949,Lithuania
04-11-2020,,,,Luxembourg,2020-04-11 22:45:13,49.8153,6.1296,3270,62,500,2708,Luxembourg
04-11-2020,,,,MS Zaandam,2020-04-11 22:45:13,,,9,2,0,7,",,MS Zaandam"
04-11-2020,,,,Madagascar,2020-04-11 22:45:13,-18.766947000000002,46.869107,102,0,11,91,Madagascar
04-11-2020,,,,Malawi,2020-04-11 22:45:13,-13.254307999999998,34.301525,12,2,0,10,Malawi
04-11-2020,,,,Malaysia,2020-04-11 22:45:13,4.210483999999999,101.97576600000001,4530,73,1995,2462,Malaysia
04-11-2020,,,,Maldives,2020-04-11 22:45:13,3.2028,73.2207,19,0,13,6,Maldives
04-11-2020,,,,Mali,2020-04-11 22:45:13,17.570692,-3.996166000000001,87,7,22,58,Mali
04-11-2020,,,,Malta,2020-04-11 22:45:13,35.9375,14.3754,370,3,16,351,Malta
04-11-2020,,,,Mauritania,2020-04-11 22:45:13,21.0079,-10.9408,7,1,2,4,",,Mauritania"
04-11-2020,,,,Mauritius,2020-04-11 22:45:13,-20.348404000000002,57.552152,319,9,28,282,Mauritius
04-11-2020,,,,Mexico,2020-04-11 22:45:13,23.6345,-102.5528,3844,233,633,2978,Mexico
04-11-2020,,,,Moldova,2020-04-11 22:45:13,47.4116,28.3699,1560,30,75,1455,Moldova
04-11-2020,,,,Monaco,2020-04-11 22:45:13,43.7333,7.4167,92,1,5,86,Monaco
04-11-2020,,,,Mongolia,2020-04-11 22:45:13,46.8625,103.8467,16,0,4,12,Mongolia
04-11-2020,,,,Montenegro,2020-04-11 22:45:13,42.708678000000006,19.37439,263,2,5,256,Montenegro
04-11-2020,,,,Morocco,2020-04-11 22:45:13,31.7917,-7.0926,1545,111,146,1288,Morocco
04-11-2020,,,,Mozambique,2020-04-11 22:45:13,-18.665695,35.529562,20,0,2,18,Mozambique
04-11-2020,,,,Namibia,2020-04-11 22:45:13,-22.9576,18.4904,16,0,3,13,Namibia
04-11-2020,,,,Nepal,2020-04-11 22:45:13,28.1667,84.25,9,0,1,8,Nepal
04-11-2020,,,,Netherlands,2020-04-11 22:45:13,52.1326,5.2913,24413,2643,250,21520,Netherlands
04-11-2020,,,,New Zealand,2020-04-11 22:45:13,-40.9006,174.886,1312,4,422,886,New Zealand
04-11-2020,,,,Nicaragua,2020-04-11 22:45:13,12.865416,-85.207229,8,1,0,7,Nicaragua
04-11-2020,,,,Niger,2020-04-11 22:45:13,17.607789,8.081666,491,11,41,439,Niger
04-11-2020,,,,Nigeria,2020-04-11 22:45:13,9.082,8.6753,318,10,70,238,Nigeria
04-11-2020,,,,North Macedonia,2020-04-11 22:45:13,41.6086,21.7453,760,34,41,685,North Macedonia
04-11-2020,,,,Norway,2020-04-11 22:45:13,60.472,8.4689,6409,119,32,6258,Norway
04-11-2020,,,,Oman,2020-04-11 22:45:13,21.512583,55.92325500000001,546,3,109,434,Oman
04-11-2020,,,,Pakistan,2020-04-11 22:45:13,30.3753,69.3451,5011,86,762,4163,Pakistan
04-11-2020,,,,Panama,2020-04-11 22:45:13,8.538,-80.7821,2974,74,17,2883,Panama
04-11-2020,,,,Papua New Guinea,2020-04-11 22:45:13,-6.314993,143.95555,2,0,0,2,Papua New Guinea
04-11-2020,,,,Paraguay,2020-04-11 22:45:13,-23.4425,-58.4438,133,6,18,109,Paraguay
04-11-2020,,,,Peru,2020-04-11 22:45:13,-9.19,-75.0152,6848,181,1739,4928,Peru
04-11-2020,,,,Philippines,2020-04-11 22:45:13,12.879721,121.77401699999999,4428,247,157,4024,Philippines
04-11-2020,,,,Poland,2020-04-11 22:45:13,51.9194,19.1451,6356,208,375,5773,Poland
04-11-2020,,,,Portugal,2020-04-11 22:45:13,39.3999,-8.2245,15987,470,266,15251,Portugal
04-11-2020,,,,Qatar,2020-04-11 22:45:13,25.3548,51.1839,2728,6,247,2475,Qatar
04-11-2020,,,,Romania,2020-04-11 22:45:13,45.9432,24.9668,5990,291,758,4941,Romania
04-11-2020,,,,Russia,2020-04-11 22:45:13,61.52401,105.31875600000001,13584,106,1045,12433,Russia
04-11-2020,,,,Rwanda,2020-04-11 22:45:13,-1.9403,29.8739,120,0,18,102,Rwanda
04-11-2020,,,,Saint Kitts and Nevis,2020-04-11 22:45:13,17.357822,-62.782998,12,0,0,12,Saint Kitts and Nevis
04-11-2020,,,,Saint Lucia,2020-04-11 22:45:13,13.9094,-60.9789,15,0,1,14,Saint Lucia
04-11-2020,,,,Saint Vincent and the Grenadines,2020-04-11 22:45:13,12.9843,-61.2872,12,0,1,11,Saint Vincent and the Grenadines
04-11-2020,,,,San Marino,2020-04-11 22:45:13,43.9424,12.4578,356,35,53,268,San Marino
04-11-2020,,,,Sao Tome and Principe,2020-04-11 22:45:13,0.18636,6.613081,4,0,0,4,Sao Tome and Principe
04-11-2020,,,,Saudi Arabia,2020-04-11 22:45:13,23.885942,45.079162,4033,52,720,3261,Saudi Arabia
04-11-2020,,,,Senegal,2020-04-11 22:45:13,14.4974,-14.4524,278,2,152,124,Senegal
04-11-2020,,,,Serbia,2020-04-11 22:45:13,44.0165,21.0059,3380,74,0,3306,Serbia
04-11-2020,,,,Seychelles,2020-04-11 22:45:13,-4.6796,55.492,11,0,0,11,Seychelles
04-11-2020,,,,Sierra Leone,2020-04-11 22:45:13,8.460555000000001,-11.779889,8,0,0,8,Sierra Leone
04-11-2020,,,,Singapore,2020-04-11 22:45:13,1.2833,103.8333,2299,8,528,1763,Singapore
04-11-2020,,,,Slovakia,2020-04-11 22:45:13,48.669,19.699,728,2,23,703,Slovakia
04-11-2020,,,,Slovenia,2020-04-11 22:45:13,46.1512,14.9955,1188,50,148,990,Slovenia
04-11-2020,,,,Somalia,2020-04-11 22:45:13,5.152149,46.199616,21,1,1,19,Somalia
04-11-2020,,,,South Africa,2020-04-11 22:45:13,-30.5595,22.9375,2028,25,410,1593,South Africa
04-11-2020,,,,South Sudan,2020-04-11 22:45:13,6.8770000000000024,31.307,4,0,0,4,South Sudan
04-11-2020,,,,Spain,2020-04-11 22:45:13,40.463667,-3.7492199999999998,163027,16606,59109,87312,Spain
04-11-2020,,,,Sri Lanka,2020-04-11 22:45:13,7.873054,80.77179699999998,198,7,54,137,Sri Lanka
04-11-2020,,,,Sudan,2020-04-11 22:45:13,12.8628,30.2176,19,2,2,15,Sudan
04-11-2020,,,,Suriname,2020-04-11 22:45:13,3.9193,-56.0278,10,1,4,5,Suriname
04-11-2020,,,,Sweden,2020-04-11 22:45:13,60.128161,18.643501,10151,887,381,8883,Sweden
04-11-2020,,,,Switzerland,2020-04-11 22:45:13,46.8182,8.2275,25107,1036,12100,11971,Switzerland
04-11-2020,,,,Syria,2020-04-11 22:45:13,34.802075,38.99681500000001,25,2,5,18,Syria
04-11-2020,,,,Taiwan*,2020-04-11 08:05:21,23.7,121.0,385,6,99,280,Taiwan*
04-11-2020,,,,Tanzania,2020-04-11 22:45:13,-6.369028,34.888822,32,3,5,24,Tanzania
04-11-2020,,,,Thailand,2020-04-11 22:45:13,15.870032,100.992541,2518,35,1135,1348,Thailand
04-11-2020,,,,Timor-Leste,2020-04-11 22:45:13,-8.874217,125.727539,2,0,1,1,Timor-Leste
04-11-2020,,,,Togo,2020-04-11 22:45:13,8.6195,0.8248,76,3,25,48,Togo
04-11-2020,,,,Trinidad and Tobago,2020-04-11 22:45:13,10.6918,-61.2225,112,8,12,92,Trinidad and Tobago
04-11-2020,,,,Tunisia,2020-04-11 22:45:13,33.886917,9.537499,685,28,43,614,Tunisia
04-11-2020,,,,Turkey,2020-04-11 22:45:13,38.9637,35.2433,52167,1101,2965,48101,Turkey
04-11-2020,,,,Uganda,2020-04-11 22:45:13,1.373333,32.290275,53,0,4,49,Uganda
04-11-2020,,,,Ukraine,2020-04-11 22:45:13,48.3794,31.1656,2511,73,79,2359,Ukraine
04-11-2020,,,,United Arab Emirates,2020-04-11 22:45:13,23.424076,53.847818000000004,3736,20,588,3128,United Arab Emirates
04-11-2020,,,,United Kingdom,2020-04-11 22:45:13,55.3781,-3.4360000000000004,78991,9875,344,68772,United Kingdom
04-11-2020,,,,Uruguay,2020-04-11 22:45:13,-32.5228,-55.7658,494,7,214,273,Uruguay
04-11-2020,,,,Uzbekistan,2020-04-11 22:45:13,41.377491,64.585262,767,4,42,721,Uzbekistan
04-11-2020,,,,Venezuela,2020-04-11 22:45:13,6.4238,-66.5897,175,9,93,73,Venezuela
04-11-2020,,,,Vietnam,2020-04-11 22:45:13,14.058323999999999,108.277199,258,0,144,114,Vietnam
04-11-2020,,,,West Bank and Gaza,2020-04-11 22:45:13,31.9522,35.2332,268,2,57,209,West Bank and Gaza
04-11-2020,,,,Western Sahara,2020-04-11 22:45:13,24.2155,-12.8858,4,0,0,4,",,Western Sahara"
04-11-2020,,,,Yemen,2020-04-11 22:45:13,15.552726999999999,48.516388,1,0,0,1,Yemen
04-11-2020,,,,Zambia,2020-04-11 22:45:13,-13.133897,27.849332,40,2,28,10,Zambia
04-11-2020,,,,Zimbabwe,2020-04-11 22:45:13,-19.015438,29.154857,14,3,0,11,Zimbabwe
04-12-2020,,,Alberta,Canada,2020-04-12 23:24:00,53.9333,-116.5765,1567,40,0,1527,"Alberta, Canada"
04-12-2020,,,Anguilla,United Kingdom,2020-04-12 23:17:00,18.2206,-63.0686,3,0,0,3,"Anguilla, United Kingdom"
04-12-2020,,,Anhui,China,2020-04-09 01:12:00,31.8257,117.2264,991,6,984,1,"Anhui, China"
04-12-2020,,,Aruba,Netherlands,2020-04-12 23:17:00,12.5211,-69.9683,92,0,32,60,"Aruba, Netherlands"
04-12-2020,,,Australian Capital Territory,Australia,2020-04-12 23:25:00,-35.4735,149.0124,103,2,59,42,"Australian Capital Territory, Australia"
04-12-2020,,,Beijing,China,2020-04-12 02:25:00,40.1824,116.4142,589,8,479,102,"Beijing, China"
04-12-2020,,,Bermuda,United Kingdom,2020-04-12 23:17:00,32.3078,-64.7505,57,4,29,24,"Bermuda, United Kingdom"
04-12-2020,,,"Bonaire, Sint Eustatius and Saba",Netherlands,2020-04-12 23:17:00,12.1784,-68.2385,3,0,0,3,"Bonaire, Sint Eustatius and Saba, Netherlands"
04-12-2020,,,British Columbia,Canada,2020-04-12 23:24:00,53.7267,-127.6476,1445,58,0,1387,"British Columbia, Canada"
04-12-2020,,,British Virgin Islands,United Kingdom,2020-04-12 23:17:00,18.4207,-64.64,3,0,2,1,"British Virgin Islands, United Kingdom"
04-12-2020,,,Cayman Islands,United Kingdom,2020-04-12 23:17:00,19.3133,-81.2546,53,1,6,46,"Cayman Islands, United Kingdom"
04-12-2020,,,Channel Islands,United Kingdom,2020-04-12 23:17:00,49.3723,-2.3644,431,9,48,374,"Channel Islands, United Kingdom"
04-12-2020,,,Chongqing,China,2020-03-29 00:14:00,30.0572,107.874,579,6,570,3,"Chongqing, China"
04-12-2020,,,Curacao,Netherlands,2020-04-12 23:17:00,12.1696,-68.99,14,1,8,5,"Curacao, Netherlands"
04-12-2020,,,Falkland Islands (Malvinas),United Kingdom,2020-04-12 23:17:00,-51.7963,-59.5236,5,0,1,4,"Falkland Islands (Malvinas), United Kingdom"
04-12-2020,,,Faroe Islands,Denmark,2020-04-12 23:17:00,61.8926,-6.9118,184,0,157,27,"Faroe Islands, Denmark"
04-12-2020,,,French Guiana,France,2020-04-12 23:17:00,4,-53,86,0,51,35,"French Guiana, France"
04-12-2020,,,French Polynesia,France,2020-04-12 23:17:00,-17.6797,-149.4068,53,0,0,53,"French Polynesia, France"
04-12-2020,,,Fujian,China,2020-04-12 02:25:00,26.0789,117.9874,352,1,321,30,"Fujian, China"
04-12-2020,,,Gansu,China,2020-04-09 02:02:00,37.8099,101.0583,139,2,135,2,"Gansu, China"
04-12-2020,,,Gibraltar,United Kingdom,2020-04-12 23:17:00,36.1408,-5.3536,129,0,84,45,"Gibraltar, United Kingdom"
04-12-2020,,,Grand Princess,Canada,2020-04-12 23:24:00,,,13,0,0,13,"Grand Princess, Canada"
04-12-2020,,,Greenland,Denmark,2020-04-12 23:17:00,71.7069,-42.6043,11,0,11,0,"Greenland, Denmark"
04-12-2020,,,Guadeloupe,France,2020-04-12 23:17:00,16.265,-61.551,143,8,67,68,"Guadeloupe, France"
04-12-2020,,,Guangdong,China,2020-04-12 02:25:00,23.3417,113.4244,1552,8,1443,101,"Guangdong, China"
04-12-2020,,,Guangxi,China,2020-04-02 00:16:00,23.8298,108.7881,254,2,252,0,"Guangxi, China"
04-12-2020,,,Guizhou,China,2020-03-18 01:37:00,26.8154,106.8748,146,2,144,0,"Guizhou, China"
04-12-2020,,,Hainan,China,2020-03-24 04:19:00,19.1959,109.7453,168,6,162,0,"Hainan, China"
04-12-2020,,,Hebei,China,2020-04-09 00:59:00,39.549,116.1306,327,6,313,8,"Hebei, China"
04-12-2020,,,Heilongjiang,China,2020-04-12 02:25:00,47.862,127.7615,684,13,470,201,"Heilongjiang, China"
04-12-2020,,,Henan,China,2020-04-12 02:25:00,33.882,113.614,1276,22,1253,1,"Henan, China"
04-12-2020,,,Hong Kong,China,2020-04-12 10:22:00,22.3,114.2,1004,4,360,640,"Hong Kong, China"
04-12-2020,,,Hubei,China,2020-04-12 02:25:00,30.9756,112.2707,67803,3219,64281,303,"Hubei, China"
04-12-2020,,,Hunan,China,2020-04-02 01:30:00,27.6104,111.7088,1019,4,1014,1,"Hunan, China"
04-12-2020,,,Inner Mongolia,China,2020-04-12 09:46:00,44.0935,113.9448,189,1,83,105,"Inner Mongolia, China"
04-12-2020,,,Isle of Man,United Kingdom,2020-04-12 23:17:00,54.2361,-4.5481,228,2,112,114,"Isle of Man, United Kingdom"
04-12-2020,,,Jiangsu,China,2020-04-12 02:25:00,32.9711,119.455,653,0,638,15,"Jiangsu, China"
04-12-2020,,,Jiangxi,China,2020-04-10 01:22:00,27.614,115.7221,937,1,936,0,"Jiangxi, China"
04-12-2020,,,Jilin,China,2020-04-12 02:25:00,43.6661,126.1923,99,1,96,2,"Jilin, China"
04-12-2020,,,Liaoning,China,2020-04-12 02:25:00,41.2956,122.6085,145,2,136,7,"Liaoning, China"
04-12-2020,,,Macau,China,2020-04-12 12:33:00,22.1667,113.55,45,0,13,32,"Macau, China"
04-12-2020,,,Manitoba,Canada,2020-04-12 23:24:00,53.7609,-98.8139,242,4,0,238,"Manitoba, Canada"
04-12-2020,,,Martinique,France,2020-04-12 23:17:00,14.6415,-61.0242,155,6,50,99,"Martinique, France"
04-12-2020,,,Mayotte,France,2020-04-12 23:17:00,-12.8275,45.166244,196,3,59,134,"Mayotte, France"
04-12-2020,,,Montserrat,United Kingdom,2020-04-12 23:17:00,16.742498,-62.187366,9,0,0,9,"Montserrat, United Kingdom"
04-12-2020,,,New Brunswick,Canada,2020-04-12 23:24:00,46.5653,-66.4619,114,0,0,114,"New Brunswick, Canada"
04-12-2020,,,New Caledonia,France,2020-04-12 23:17:00,-20.904305,165.618042,18,0,1,17,"New Caledonia, France"
